epoch,accuracy,loss,val_accuracy,val_loss
0,0.9247336,0.6879502374114783,0.99779874,0.27171209930675644
1,0.9945909,0.5640877019356023,0.9928373,0.7907949866703479
2,0.99244887,0.8085304565822796,0.9928373,0.7905036145943765
3,0.9924842,0.8081526565988174,0.9928373,0.7904011805154831
0,0.992483,0.807444717675495,0.9928373,0.7903879866462663
0,0.84115905,0.8749103169147083
0,0.94327897,0.6457787766578008,0.9983598,0.2611728980483488
1,0.99375594,0.6350132825808843,0.9928373,0.7908729764590043
