epoch,accuracy,loss
0,0.24754474,0.9751083690366925
0,0.896156,0.77698946527137,0.9971952,0.40713356538519424
1,0.99484026,0.43000568030784225,0.9928373,0.7906579437191956
2,0.99163747,0.8017124148941464,0.9928373,0.7903626753715167
3,0.9916363,0.8041274374026596,0.9928373,0.7903332006835774
4,0.99148774,0.8032398914072442,0.9928373,0.7903255890516123
5,0.99151117,0.8109519275867685,0.9928373,0.790320150293976
6,0.99171305,0.8186356384268165,0.9928373,0.7903189695590398
0,0.97018754,0.6374309604659227,0.9928373,0.7903268269352435
1,0.99164766,0.8079525366735678,0.9928373,0.7903139062023042
2,0.9916188,0.8057044293379602,0.9928373,0.7903129538640508
3,0.9916021,0.8006379314738414,0.9928373,0.790312859420627
0,0.9135155,0.7270106912768649,0.9928373,0.7903128288782525
1,0.99164766,0.8078949066079805,0.9928373,0.7903128276124834
2,0.9916188,0.8056956416617967,0.9928373,0.7903128274924697
3,0.9916021,0.8006343888480297,0.9928373,0.7903128274924697
4,0.9916137,0.8052991745487704,0.9928373,0.7903128274924697
5,0.9915949,0.8066946759736584,0.9928373,0.7903128274924697
6,0.99162495,0.811101240077167,0.9928373,0.7903128274924697
7,0.9915572,0.8199540521349544,0.9928373,0.7903128274924697
8,0.99159145,0.8114005677109964,0.9928373,0.7903128274924697
9,0.99161303,0.8301070027934956,0.9928373,0.7903128274924697
10,0.9915781,0.8166144234514574,0.9928373,0.7903128274924697
11,0.9916194,0.8130300783936684,0.9928373,0.7903128274924697
12,0.9916395,0.8152245029455155,0.9928373,0.7903128274924697
13,0.9915936,0.8075252280499503,0.9928373,0.7903128274924697
14,0.9916398,0.815749247404664,0.9928373,0.7903128274924697
0
0
0
0
0
1
2
3
4
5
0,0.7469116871943697,0.477235,0.6161811974210044,0.76265585
1,0.5242602767162573,0.5360678,0.4580172381538432,0.88665223
2,0.2980020628002582,0.82594883,0.4626701529293011,0.8865043
3,0.24567790769437767,0.8356812,0.39829515569726937,0.8979622
4,0.23091038882985765,0.83137476,0.5003575549538558,0.75136083
5,0.2068690022946719,0.83113897,0.3823989281566658,0.8695848
6,0.5520138230383642,0.6890845,0.6233258964251339,0.4982283
7,0.808686514820746,0.4975661,0.6175887281666897,0.4982283
0,0.8029815108499915,0.49727866,0.616654966687444,0.4982283
1,0.8232256582695674,0.49727866,0.6163696004805388,0.4982283
2,0.8285406803796136,0.49727866,0.6161284177275471,0.4982283
3,0.8244664095212048,0.49727866,0.6159663434573304,0.4982283
4,0.8453511063006076,0.49727866,0.6158146043101927,0.4982283
0,0.8854631302220857,0.48687974,0.8928436599671841,0.50983185
1,0.6332118373692912,0.5936469,0.621769979596138,0.8916818
2,0.34425889656824227,0.8665501,0.5222721407189965,0.79536027
3,0.2954919809365974,0.8612496,0.4541773439074556,0.85550344
4,0.6077438978040043,0.66498137,0.6302937918032209,0.4982283
5,0.831011056461755,0.4975781,0.6233659855400523,0.4982283
6,0.8363594434717122,0.49751022,0.6215950505187114,0.4982283
